y,x_ 1,x_ 2,x_ 3,x_ 4,x_ 5,x_ 6,x_ 7,x_ 8,x_ 9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,C_ 1_G,C_ 1_H,C_ 1_I,C_ 1_J,C_ 1_K,C_ 2_H,C_ 3_G,C_ 3_H,C_ 3_I,C_ 3_J,C_ 3_K,C_ 4_G,C_ 4_H,C_ 4_I,C_ 4_J,C_ 4_K,C_ 5_G,C_ 5_H,C_ 5_I,C_ 5_J,C_ 5_K
-31.976206999999995,22.83568013087543,6.523045,-11.824124,-5.014401,-18.045522,-5.204144996865817,-40.946155,12.187445,-8.024994,2.641959,-6.631781,-9.880634,9.022062507963906,-9.88507,-4.946245359323292,0.9270500000000002,2.119769,7.59699,11.076659644185073,-29.097357,6.794658,0.18449499999999996,24.380985,11.538069887109415,8.535329,-2.694481,14.121319,7.67082,-9.857765,-7.641016940237062,-16.733283,-11.999531,-19.564526,-20.468747,-15.879503,-6.992005,-8.378167,-6.708415,-3.458186,-13.917788,10.470499,2.359807,-16.147734,-16.611664,-13.067863778451791,-17.36215,-0.171238,-1.9685050000000002,6.301742,-21.803733,-9.880284,8.746929,1.7186579999999996,-0.978856,-0.6020180206640602,3.619759,-8.305938,7.498273,10.457038,-4.318826,10.522856,-9.875695,11.949853,3.713923,4.055946,4.806044,3.333828,-31.504067,-29.935127,5.573552,2.270444,-12.306712,5.165613760569482,-3.810067,-16.011733,21.3317,-12.704776,3.415835,2.3802509999999986,1.748551,8.120178,-13.846749,-1.7362359999999994,2.5040750000000003,5.470608,16.010644,-2.6609489999999996,8.791741,-10.745053,-11.581838306940131,-16.752211,1.8189648827821974,-20.866944,20.357994,-16.406229,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-47.669171,25.933329,11.422081,-7.451171,-3.74299,-12.459145,-7.122335999999999,-38.961696,17.56173,-6.489737,7.495360526009757,-1.683297328817759,-9.233567,9.650329,-8.840310838689534,-6.595352999999999,-0.402396,8.909607365385297,8.79557,14.248641,-22.704097,6.271991,0.586846,27.227274,15.625349,12.180453072665902,-0.9690859999999999,14.468013,5.389294,-5.864165,-4.672482,-18.931363445364994,-7.169901,-14.16214909384571,-23.362955,-11.536712,-2.496935,-5.382787842829841,1.4594990000000003,3.9944480000000007,-7.479064,12.201672,1.5989330000000002,-13.711084,-17.963192,-11.84508,-18.686925822337436,-1.032489,-0.7252219999999998,6.226300204029842,-23.728633,-8.178733,8.427139,9.180333,1.766756,-0.4405379999999999,6.354745,-6.664307726201905,13.654145551266753,7.54261,3.395454,9.940689,-8.471412,14.893345,5.789967286928966,6.490028826040805,12.131656,5.578049696463553,-27.146421,-27.746407,13.838966,6.765075,-6.879185,7.818932,-2.258114,-11.212444,19.45522,-13.9499,3.65484,7.537005593409976,4.844177,3.027773,-11.472407,8.861039,5.98814382273433,7.303898,19.46986,0.621549,12.892183,-6.652787,-8.565032,-19.076564,2.466815,-17.289694,21.115347,-14.295187,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-47.809548,21.873727,14.831526,-10.33518712507553,-6.48314,-14.872733,0.35847700000000016,-35.175165,15.957472,-3.163241878718163,8.908183,1.139942,-8.236927038625076,10.961159,-8.492305,-5.147394,5.242971,13.219541,11.95506,14.350467,-22.841089,4.57534,1.231651,37.126222,15.233283,11.019706,3.721908,15.960588644383938,10.989403,-12.066926,-8.056356,-15.089201450577901,-8.809623380359595,-14.373074,-11.452942,-3.201015999999999,-7.503798999999999,-5.034086,-0.6385757371996792,-2.238836,-10.743216151648632,8.536256,1.8612699999999998,-8.612809,-12.163363,-9.386768,-19.068836344800715,-7.408104,0.18045900000000004,7.82881,-17.735103,-8.30856880812969,9.030764,7.224023,2.493729231597812,4.597583,5.6788680585778,-8.181544,12.162329,16.729723,-2.3442880000000006,11.810481,-10.823488,11.669755,5.663534,6.073129,12.568834,6.909307430455655,-24.084902,-22.605631,12.48159,3.011027,-10.640114,6.784811,-8.658002,-12.806567,17.401694,-10.153778,4.402747,5.020913999999999,5.880102877161459,4.569857,-11.867921,2.126604,7.382479,7.963749,16.712302,-1.7686830000000002,14.029882,-5.269583,-7.218371,-14.810903,4.437696,-14.488033,23.423246,-12.600719,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-3.8821969999999997,22.424883,9.385728,-11.469746,-6.656065999999999,-24.239725,-10.20102,-42.088173,11.254481,-11.078308,6.764775,-4.923706,-8.694593,7.135819,-10.609834604228194,-4.911256,-0.028745999999999494,4.105949,6.647615,5.02341,-24.560284,5.968084708841278,-2.377514308022879,24.072179,9.831831,11.451752,1.1277471697756964,14.537364,1.2221130000000002,-11.816539200077512,-7.479894,-18.754318938457004,-10.890303,-16.765781,-21.001574179874623,-18.249349,-8.038412,-8.168009,-1.257684,-3.3798860000000004,-15.858913,9.048602,3.493195,-18.421182,-18.63413,-13.080342,-22.911964,-3.868836,-1.17557,1.863258,-28.411812,-10.401179,7.273055,5.461673,-3.119393,-2.919994,0.8601600000000005,-10.780221,12.168402,7.056081,-0.8042179999999998,3.9506900000000007,-7.999612,11.011080952915131,-0.5624580000000003,5.567149,6.772921552913612,3.878111,-28.946209,-24.862901,10.556606,-1.0468219999999997,-13.295315,3.2035029999999995,-9.662827,-14.380597,20.295579,-18.640333,1.46583,8.396881,5.437489,2.5315140000000005,-12.239077198652225,2.468556,6.295424832643348,2.0404289999999996,13.941167,-2.5622949999999998,4.481362,-12.108681,-8.996668,-17.302876223329648,3.128433,-19.245947,17.927159,-17.148325,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.726883,27.134982,18.573992,-7.082322,-1.78891,-14.874557,0.03330499999999992,-33.527753,14.451843,-0.3836909999999998,9.328511,1.249179,-5.931276,12.276536,-6.277984,0.6519170000000001,9.773162,11.357978154512217,12.41341171620749,11.569688,-21.08746644668023,11.721399,0.5941,35.791921,16.880471,13.347269,7.264642,18.760958,13.46788,-6.523256659897202,-4.856027,-8.915396,-9.207988,-12.738945,-12.709757,-10.943367,-3.042201,-2.007545,-0.388321,0.711679,-9.780382,13.570696,6.577065,-8.672797,-10.389732,-8.923845,-15.874055,2.4029540000000003,6.15769,14.246624,-18.47811287496999,-3.798081,15.686904000000002,7.33661,5.361016,2.875034264268507,5.761105,-2.979253,13.497123,20.62412,2.623067,17.733644,-3.1001569999999994,16.031524,5.697896,9.58343,7.919586,7.470134,-25.688338,-21.347644840860116,8.8256,6.61033,-7.942143,10.945892000751032,-1.229491,-11.759459,21.79906737304426,-7.937165,7.792764,7.080957,9.917902,13.747285000000002,-7.326759,10.432409,9.951588,13.442265,20.557187,3.472625,16.456799,-3.082096,-6.097048,-12.72507381942775,8.335144,-12.67503,25.233609446493393,-10.307944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63.771691,27.610485,15.055418,-7.666902,-3.412667,-12.991637,3.868254,-36.462575787180924,20.899368,-1.5756810000000008,13.451066,3.324747,-4.044815,12.699234,-3.646894,-0.006712999999999969,6.288617821982767,14.526277,12.48665,19.320549,-20.344588,12.391364,4.655404,35.306418,19.26848,16.616157,4.252776,21.98106,13.940547,-5.248739,-0.3859349999999999,-10.77249,-2.0240349999999996,-12.550155505325227,-12.391316,-6.182054,1.735815,-2.896312,1.635978,4.338617579867174,-11.687747,15.923414,6.093829967773601,-7.869245,-10.611199,-2.191146999999999,-12.705119,1.4376839999999997,3.378449,12.602499,-16.585988,-5.424374499194294,12.257926,11.664704,7.932920688584268,8.113654,7.40345,-0.9017239999999997,16.720237,19.160453,3.446536,15.835476,-2.2348940000000006,15.785069,9.782557,11.081507,13.12128,11.796069,-21.963976,-19.097723,15.381765,5.360761,-6.453666,8.276717,-1.8612070000000003,-9.669274,24.625723,-8.096772,10.884215999999999,9.826299,11.398762,10.268489,-9.720828,7.800493999999999,11.90749,11.261912,19.183448,2.681695,12.751019,-6.577805,-4.388081,-13.30653,7.572513,-13.730493,24.469188,-9.40328338922885,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37.699681,24.062581,14.09165,-6.90409026570771,-5.78628,-13.176122,-2.005012,-37.035027,16.996926,-2.0183949999999995,13.155682,2.689744,-5.671795,13.25237,-4.615531,2.6849190000000003,3.686575,11.004326,10.545192,13.62054515586648,-20.177304,9.789589,0.936417,32.687077,14.114982,13.138588,1.703306,16.989868830217418,11.166167,-8.314662461044541,-7.163411,-18.131393,-5.453207,-10.276143,-15.37130324782511,-10.626303223900736,-1.429427,-2.5166759271992922,3.3141610000000004,2.653610536078273,-9.8515,17.884995,4.755671,-11.883868,-7.525679,-10.384754,-12.377803,-2.533924,3.578481,6.436667,-19.517617334531092,-6.7561235703685325,11.201024,7.874488,5.099765,5.516277,3.497607,-5.621424,15.639721,13.916890956975523,3.385094,16.983952,-6.1277747528200885,16.419567,9.717424,13.384329,11.649973,5.028589,-23.979383,-21.141068,13.984155,5.757660667126,-7.082736145479839,9.498064067896475,-2.121438,-6.817958,22.080341,-8.344504245199019,5.135845,12.257591,9.297667101076115,7.521303,-9.606029989998097,6.156382,7.604185,12.021168,18.403757187446658,5.559926,16.188685,-6.80266847291351,-6.508287,-13.630776,5.996796,-15.1486,24.58841,-8.395181,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7432789999999994,21.378729,9.570463,-7.058006,-4.538895636583157,-16.301274,-1.6927039425954709,-40.130536,16.079501,-2.767604,8.308058,1.724404125460632,-9.270371,9.613456,-5.831414,-5.165044,-1.7513049999999994,12.029357,11.344732,10.652726,-19.109001,5.513723,-2.9999640000000003,35.870978,16.995699,11.799791,1.6435644681049713,15.373332,8.489534,-9.443213,-5.625001911901796,-22.373167,-3.9282760000000003,-13.32443806890695,-17.47155760263252,-7.38605,0.8431099999999998,-1.2520650000000004,-0.321101,4.741928,-13.865793,13.808319603553997,3.228286,-13.777966383400274,-12.907294899501881,-11.837406,-15.486189,-3.9676909999999994,1.159495893267279,2.3288160000000007,-19.63496,-8.903915,8.463339,4.877493,5.266977,4.16097,6.30861,-5.021314,9.58932,13.328811,4.707611,14.272348,-6.621994,15.330034,8.443063,8.896404,10.394932,6.915642,-27.245390622315373,-20.152371,13.572345,3.686727,-11.685528,5.358389,-0.6167699999999998,-10.7621,23.728662,-11.313638,4.98526,10.7668,6.377177670858704,4.931225,-13.724345,4.413605188597001,3.6861110000000004,7.345499,17.549152,-1.7550820000000003,12.803018,-5.147742,-8.830438667353752,-19.526486,7.001834,-16.939465,26.523077,-12.659473418711269,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-77.93365,26.417273,10.972557,-9.242993,-3.942993,-18.566263,-1.996112,-40.994887,17.03894,-5.531444289171488,9.632584,1.187644,-8.998230614490144,8.001947,-4.53336,-3.960147,3.497432,8.782143591418366,11.810907,13.073028,-24.08721,6.822019,-3.7211360000000004,30.613963,11.219799,10.217201,4.031986,17.439593,7.448181298759212,-9.182509,-7.655045,-16.887565,-8.498893,-17.325528,-17.61500002124402,-12.855745,-1.160263,-4.877402,-6.08891,-3.702143,-17.114834,10.626942140456773,1.991887,-14.58612967539204,-11.563562,-10.229993682125476,-17.986286,-5.752001,-3.787806,10.34417,-22.870453,-9.708427,7.477895,4.636285283961707,-0.6745870000000003,-0.11137900000000012,3.8192679130272804,-7.203008,11.008085,11.441437,0.19426641727442773,12.449951,-7.934424,13.300692,6.935841,3.986854,9.833768,5.376613,-29.497663,-27.040004,10.291789,3.459198,-13.20652,7.151370595710268,-2.83477,-13.429638,18.311483,-14.640839,8.881334,4.201256,7.49295,7.914903,-10.283136,2.023372,7.553837,6.166952813161641,17.837966,-3.2625590000000004,11.406035937167038,-12.552917,-10.67992,-14.197316332253788,5.474813,-15.02348,21.618541,-14.808455,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.703008000000002,21.03784,11.503019,-4.627903,-5.676801,-15.416822213779612,0.6442739999999998,-37.722664,14.816438,-3.634991,11.673884,1.7542546379481831,-7.147085,10.473526,-2.6240490000000003,1.8775609999999996,-1.241955,12.229705,8.826794,12.550464,-18.904674,8.803344,0.945638,32.998992,12.663825,12.428122,1.035381,16.521849,9.120576,-8.421592704057675,-9.506286,-19.095816,-6.651068,-13.081258,-18.245726,-10.406158,-2.703702,-1.518895,0.5775731409382856,1.2931409424667466,-15.088607,14.572164,4.47817860528479,-16.327082,-8.368627,-11.491194,-12.119063,-1.6679810277026292,1.205743,5.873312,-18.617036,-6.165167133798493,10.589809,8.029936,5.315349,4.8299520000000005,1.1461550000000003,-8.731992,13.060878,13.121893,3.5105817516776807,16.385387,-7.377937,12.437767,5.926121,12.531363,10.874861,4.575181,-30.151611,-22.891721,13.135026,4.409242586079083,-8.244922,8.379717,-3.0605109649968485,-11.399933,20.114584,-8.237691,4.953606,10.272752098772214,6.597196544951437,5.855754,-10.78152,4.055797,5.788524400200265,12.263027,16.471478,3.377995,13.60396533365685,-6.739104,-6.708024,-13.539173,4.749562,-15.950609,22.448584,-10.67643,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.600682,21.875341,11.415019,-9.334050607106544,-7.448132,-14.205528,-4.0909,-37.16527,17.509384470705175,-5.471183,14.552521,1.421658,-7.667391,13.818893,-6.854766,-1.855144,4.283353395096267,9.112974,12.357397,10.670212,-24.421948,9.208653402582284,5.204958,31.651439,17.340483,13.620586,-0.6824699999999999,17.368197,7.417872,-12.033931,-6.0989,-18.178373,-5.087273,-12.586463,-11.569238,-11.100236,-5.091899789144345,-6.662043,5.743730000000001,0.293775,-10.036103,18.898178,2.219029,-12.924183,-11.12387,-7.361665,-17.777847,-4.388181,1.046011,3.312634,-23.1212,-3.0081369999999996,10.311839156258028,7.249966,2.986505164861406,1.166612,5.4939692267982565,-7.381734,12.398877,11.464611,0.17175392414670976,12.063784100750485,-7.517165,17.107703,6.706909357103176,10.774806,13.555216,5.458311,-21.190904,-22.961946,12.125784,5.829831,-8.587117,9.208329779683687,-3.6640925103270092,-11.886678,22.491930164362238,-10.276927,4.771912397983936,11.332498,6.582758,-0.3444239999999992,-11.680844,-0.278648,8.566858,3.648674,13.227963,3.644373,13.293482,-8.947076,-2.7705409999999997,-13.650339,3.58374032556414,-14.016784,26.979983,-10.371273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-178.046246,22.614466257889756,10.450911,-11.867710122495618,-2.662508,-15.720888128653076,0.7168950000000001,-38.233169,17.970619,-4.736733,9.472583785319358,2.031579,-9.793386,9.378418,-5.946527,-9.754106,1.244328,13.199794,12.57792,17.089844,-24.115125,4.288082,0.84738,31.58034,14.718101,10.75772,3.56838,16.464852,11.917901,-9.199247,-11.804313,-16.996758,-7.5513568057252884,-15.953469,-18.620939,-7.494914,-3.892356958792676,-5.806113,-2.461223,-0.06947199999999998,-12.476172,11.200956,1.497423,-11.312105,-14.537015,-11.655376,-19.309187,-5.447017,-1.576922,7.243739,-18.19047,-7.333853,11.758365,5.890645,0.693019,-0.24991800000000008,6.035352,-6.905976944119609,11.415125,14.405851,-1.3084070000000003,10.693344798801633,-13.9011,11.875345,5.183268,5.505436880446055,12.325163,6.686276220212516,-30.067747,-24.202083187444348,15.419913,3.946514,-9.134126,10.445863,-3.774644,-11.320145,20.293974,-8.409935,2.797455,4.8158,6.217602258562235,3.502571,-11.809584,3.6928445245726174,1.4692490000000005,6.190803,18.558803,-3.771161,15.297155,-3.928336,-9.429384,-13.658176,4.280527513074192,-15.851049,23.132504991679376,-17.331846,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-41.875662,25.791312,10.426757,-14.819049,-7.203752,-18.308077,-4.395489,-39.063387,12.549561,-5.972969,5.489714960706651,-0.45357,-9.983535,8.403404,-8.399038,-2.987688,-0.5806399999999998,9.803114,8.728317,12.550428,-23.990949,5.962410004458814,-1.172659970798741,30.630608,15.408807,13.563359,2.163727,11.407078,8.647483,-9.489400567012849,-8.233114,-19.846648,-10.636326,-15.350068,-17.780375,-10.400264,-5.900279,-3.646678,-7.090071000000001,-3.4601200000000003,-14.658497,10.253864,1.148666,-14.234309,-14.005502,-12.882412,-20.213996,-3.240748,-0.643467,8.294115,-24.489604,-10.985771340675903,9.01609412389818,6.327636,1.0682170000000002,-2.671226,7.065235,-7.442908,10.032756,6.223784,-3.6587430733562445,6.230336,-9.608354,9.846264,3.400802,5.52072,7.972095,4.583443016819867,-26.736740113744382,-23.071186,10.383185,0.9739249999999995,-8.840242064117287,3.7102210000000007,-8.503114,-11.96206,15.420266,-11.965967,6.494347,7.169575,2.136328,6.109542,-12.572952,2.674651,5.710726408993608,7.001169,18.648001,-0.7061960000000002,8.513089,-6.014297,-11.255993,-16.60741354925481,3.148394,-17.758245464593656,21.137144,-17.325299,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63.85005,24.194079,12.58413,-7.7440569756246305,-2.5479693677700044,-15.325556,-5.436883,-36.252359,17.485969,-1.8637230000000002,10.152356,5.301242,-6.554658,13.606940720787131,-6.25675,-1.080604,5.595521888079112,13.368045,13.931024,10.990202,-21.099907,13.138681,0.8116522353441223,33.940841,18.563115,15.969868,6.551652,18.9631804322763,9.77204,-7.620459,-4.463977771709514,-17.783262,-6.345636,-13.55372801232508,-16.282205564596588,-10.826102,-3.318768,-0.8068749999999998,-0.594636,4.433932,-11.761505,14.994406215382982,5.842563,-11.48513812831216,-13.241282,-5.845011,-16.842685,-1.2063023675643771,2.798893692966522,9.08164624275923,-16.156502,-8.780401,14.084758,9.329086616000222,7.125684,3.8099809999999996,5.932545,-3.3134409175480766,15.785496262631664,11.462505,2.751027,13.14485697662901,-6.544504,16.031839,7.624124244062501,9.414009,12.570099,5.081794,-25.776474,-20.43143,12.599604,6.087187,-6.653936,9.548734,-5.144451,-13.739608,20.461367,-9.897973,5.089118,10.88429,6.722139,6.499696,-8.684297,8.869647,7.974337,7.443748,18.353568,3.203353661749486,11.016791,-6.76816,-9.063257,-17.91027,8.130097,-12.23393,24.260368,-11.622856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-107.467862,22.94251,10.479739,-12.014677,-4.279372,-15.584948,-4.920447,-37.430062,18.019967,-5.06231,8.648619724691033,-2.95445,-5.65549,10.817246,-8.330042951877214,-2.773369,4.718659,10.810711,9.852260094534573,13.45698057065713,-23.414480588711992,7.647424,0.36958899999999995,33.645802,11.485655,10.081187,-0.30129899999999976,16.196715,5.543264,-10.572675,-3.963637,-17.065343,-7.104419,-16.382079434947215,-15.754542,-9.981505,-4.425963,-6.706471,1.9502369999999998,1.2887980000000003,-11.024040207129516,12.757609535468127,1.200584,-16.586421,-10.762093,-13.064534,-19.242248,-1.9160796737172854,0.904663,6.580375,-20.023855,-8.761535,8.765946,7.041566168757997,0.7873100000000002,2.316502,4.557744,-5.972499,13.201462,14.128981,-2.5545,8.981755,-11.127206,13.178213,6.142139,8.067766930157578,9.306759026072283,6.635699,-24.64416773056671,-22.920739078713904,13.499827,4.421137,-6.765452835827555,11.317149,-4.450031349374598,-11.300765,20.43520225335675,-9.088153,1.368414,8.998985,9.978397,3.940243,-10.373564,1.1621214524455672,9.363026,6.949207,16.711012,-0.7836769999999998,11.662677,-5.402098,-7.277205,-15.341811089783809,3.979431,-18.05175,23.901269416565206,-12.368271,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39.597416,20.22518,14.647123,-8.021125,-3.3607284495369645,-14.732024,-1.010489,-38.73214,17.911493,1.1051060000000001,15.997081999999999,5.22952,-4.583691,15.944545,-9.649203,0.830876,5.452258,16.81234,12.005199400484592,13.509502,-16.866549,7.658992,-0.7999499999999999,36.528594,16.717974,14.301424,4.218884,18.083417,11.146518,-11.510257,-4.596008,-17.002968,-6.392376593988661,-10.547128,-17.351028,-10.720623928935757,-0.10883699999999985,-0.37938700000000036,3.0250239999999997,4.974978,-12.087953,14.634814,6.119793,-10.685502,-10.529706,-6.468604000000001,-14.738659,-3.085066,3.9584769999999994,8.478593,-14.719506,-10.082468,9.908915,13.726059,6.488873,5.47043,4.855696,-1.9293039999999997,16.201868,11.748544,3.15366,14.113423,-5.408902,10.359168,10.107394,10.784298,13.369405,1.023219,-22.336098,-20.040824,13.4974237838127,5.872141,-7.536565,8.374898,-3.2611049382722883,-9.32163855061922,19.418504,-12.77586,6.314138,11.06069847877954,12.090609,7.078242419777207,-13.160732,9.944246,6.919831,7.575467,19.67251,5.601384,14.99061,-6.775685,-5.918713,-16.81903,5.579777,-15.754219,23.531736,-11.200262,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16.040375000000004,27.787954,13.711754,-6.63562,-1.8265440000000002,-12.440843,0.3151579999999998,-36.435066,13.94582,0.3766299999999996,12.281212,3.3125770000000005,-6.346601,12.888558,-5.346249,-1.657328,3.472861576909464,11.163927214510739,9.387084,13.57036,-21.987233945421305,7.046289,0.887126,29.127106,13.900005,13.889063,4.756286,13.594332,11.922334,-7.4785750507540065,-9.427607,-14.186984,-9.755731,-10.096872,-17.567626,-14.495457,-0.6935220000000002,-1.8301470000000002,0.9094,1.608020948012329,-9.830078,12.862808,4.928667,-9.186117,-13.022322,-12.661957,-13.96585,-0.674501,3.293582,6.839683,-22.517249,-6.718163508853645,12.632644396479328,7.71455,6.267484,-0.09419600000000017,4.467458,-5.840011520972493,15.168538,13.382103,5.81777,15.005206,-6.642341,15.936151,6.761479,8.895639,7.742287,6.862334,-30.032879,-22.432587,8.926604,2.813391,-3.862312,9.4758,-4.085091,-8.931301,20.093025,-7.984130779476182,4.8610920389385095,5.87467,2.2485050000000006,8.492442,-7.510001,7.39405,8.941664,13.526215,18.073370816773746,4.226529,14.764291,-4.524957000000001,-5.293699999999999,-10.547026,9.390034,-15.41251,21.448398,-10.624941,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-14.48596,21.664443,12.250076,-9.711051,-10.456794000000002,-19.474202,-1.874023,-38.931606,12.070342,-4.959104,9.296026,-2.022566,-10.834154,7.574074,-8.360973,-1.894374,1.528272,7.152981,9.069098993706746,9.797321,-26.473573,7.133094,-2.608073,33.685321,10.842842,9.211899,-2.371202,13.771400647259732,9.967127,-9.174678,-8.428103,-15.081727,-10.498434,-15.544884,-16.189014,-12.34115,-3.069562,-8.69232,-2.626688,-2.48569,-14.098784323016714,10.442323,0.5362019999999998,-14.641896,-14.2962,-11.67218595235172,-20.126405,-4.142425,-0.575906,2.238575,-23.35674478454731,-8.614752,7.135571,0.6037549999999996,1.677703,2.702132,4.673003350120846,-5.412948,9.585887,11.642472796491814,1.791623,12.613,-7.060738,13.178122,4.559201,6.898720932532687,5.475952,5.432387,-25.202675,-23.997687,5.59254,-1.0957090000000003,-9.763919,2.944109,-5.214799,-11.562054,17.490453,-9.15877,4.319046,8.189467,7.240675,7.375645,-14.549597,1.3530130000000002,6.809924,6.022526,11.211716,0.14471500000000004,12.961294,-13.020718,-9.677713,-14.134179,1.968328,-20.978343,22.177631,-14.326911,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.222272,23.782867,11.17821299455331,-10.854555,-4.437693,-16.573023,-0.9140570000000001,-38.30216,18.848189,-3.485754,5.015544,-0.368662,-3.982911,15.156437,-7.922069,-2.285603,5.583892,7.202842,9.203243,10.566498,-21.373836,9.52889,1.284753,32.24509600133872,16.21463964965862,11.044138,1.190006,18.795938,8.565371,-15.695105,-4.922799,-15.441515,-6.282153,-17.950728,-14.538827,-11.380485,-5.527943,-4.75484,2.770394,3.4582710000000003,-11.938348,18.196938,0.37975999999999965,-16.446824,-14.019475,-9.828782615681355,-19.191556,-1.75268,-0.440396,8.237854902085244,-22.688802,-4.511035,7.830052,7.137362,3.6450256718609833,4.47397,4.698274,-6.370845,8.651602,12.71079,2.667004,10.698716918495087,-5.43211,16.928111,7.289947,3.5202080000000002,10.977997604781166,2.143724,-23.84469,-24.42108,12.067316,6.174005,-10.910413,9.283294,-6.921466,-10.699744,23.763396,-15.372032,6.159659051015318,9.633259430196667,6.759543,3.452232,-13.103537,-1.540467,3.881629,7.319481780803519,17.629798,2.704917,14.718967,-5.064615,-9.9120330214608,-17.095636,3.57377,-14.77615135234724,23.907695,-13.744387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
